Altitude [m],Time [s]
2041.08,123.998
2041.08,124.079
2040.96,124.16
2041.12,124.24
2041.03,124.322
2040.64,124.403
2040.38,124.487
2040.54,124.568
2040.54,124.649
2040.31,124.731
2040.15,124.812
2039.85,124.893
2039.92,124.975
2039.5,125.056
2039.5,125.139
2039.36,125.22
2039.45,125.302
2039.18,125.383
2038.9,125.464
2038.88,125.545
2038.88,125.627
2038.61,125.708
2038.56,125.792
2038.29,125.873
2037.92,125.954
2037.76,126.035
2037.56,126.116
2037.56,126.197
2037.63,126.278
2037.3,126.36
2037.2,126.443
2037.01,126.525
2036.89,126.606
2036.89,126.687
2036.89,126.768
2036.96,126.85
2036.71,126.93
2036.54,127.011
2036.24,127.095
2036.24,127.176
2036.18,127.258
2036.15,127.339
2036.02,127.42
2035.89,127.502
2035.67,127.583
2035.31,127.664
2035.47,127.759
2035.4,127.84
2035.57,127.922
2035.16,128.003
2034.92,128.083
2034.89,128.165
2034.64,128.246
2034.64,128.327
2034.54,128.411
2034.3,128.492
2034.28,128.574
2033.94,128.655
2034.12,128.736
2034.12,128.818
2033.79,128.899
2033.6,128.979
2032.98,129.063
2033.27,129.144
2033.19,129.226
2033.25,129.307
2033.25,129.388
2033.01,129.47
2033.29,129.551
2033.27,129.632
2032.9,129.716
2033.07,129.798
2033.07,129.879
2033.28,129.959
2032.99,130.041
2032.99,130.122
2033.02,130.203
2033.07,130.285
2033.07,130.369
2033.07,130.45
2033.13,130.531
2032.94,130.613
2033.09,130.694
2033.11,130.776
2032.99,130.856
2032.99,130.937
2033.33,131.021
2033.09,131.103
2033.25,131.184
2033.21,131.265
2033.18,131.347
2033.18,131.428
2033.16,131.509
2033.24,131.591
2033.22,131.675
2033.03,131.756
2033.1,131.836
2033.1,131.918
2033.3,131.999
2033.1,132.081
2033.21,132.162
2033.17,132.243
2033.2,132.327
2033.28,132.409
2033.28,132.49
2033.26,132.571
2033.44,132.653
2032.96,132.733
2033.32,132.814
2033.31,132.896
2033.31,132.98
2032.97,133.061
2033.2,133.143
2033.19,133.224
2033.26,133.305
2033.08,133.387
2033.3,133.468
2033.26,133.549
2033.25,133.633
2033.31,133.714
2033.42,133.795
2033.56,133.876
2033.31,133.958
2033.31,134.039
2033.37,134.121
2033.44,134.202
2033.15,134.286
2033.24,134.367
2033.37,134.449
2033.37,134.53
2033.23,134.61
2033.36,134.692
2033.23,134.773
2033.27,134.857
2033.26,134.938
2033.28,135.02
2033.28,135.101
2033.34,135.183
2033.14,135.264
2033.38,135.345
2033.22,135.427
2033.22,135.511
2033.22,135.591
2033.31,135.672
2033.17,135.754
2033.29,135.835
2033.43,135.916
2033.16,135.998
2033.16,136.079
2033.05,136.163
2032.99,136.245
2033.11,136.326
2033.04,136.407
2033.02,136.488
2032.97,136.569
2032.97,136.65
2033.18,136.732
2032.95,136.816
2032.9,136.897
2033.1,136.978
2033.17,137.06
2033.17,137.141
2033.16,137.223
2033.16,137.304
2033.15,137.384
2033.2,137.468
2032.89,137.55
2032.8,137.631
2032.8,137.712
2033.14,137.794
2033.14,137.875
2033.23,137.957
2033.06,138.038
2033.1,138.122
2033.1,138.203
2033.03,138.285
2032.98,138.365
2032.97,138.446
2033.21,138.528
2032.88,138.609
2032.88,138.69
2033.19,138.774
2032.97,138.856
2033.11,138.937
2033.06,139.018
2032.9,139.1
2033.04,139.181
2033.04,139.262
2033.08,139.343
2033.05,139.427
2033.46,139.508
2033.16,139.59
2033.21,139.671
2033.21,139.752
2033.09,139.834
2033.38,139.915
2033.09,139.999
2033.29,140.08
2033.28,140.162
2032.82,140.242
2032.79,140.323
2033.24,140.405
2032.91,140.486
2033.25,140.568
2033.24,140.651
2033.18,140.733
2033.18,140.814
2032.89,140.896
2033.13,140.977
2033.1,141.058
2033.25,141.139
2033.39,141.22
2033.39,141.304
2033.41,141.385
2033.24,141.467
2033.45,141.548
2033.26,141.629
2033.31,141.711
2033.31,141.792
2033.31,141.874
2033.34,141.957
2033.15,142.039
2033.27,142.119
2033.43,142.201
2033.05,142.282
2033.05,142.363
2033.13,142.445
2033.09,142.526
2033.21,142.61
2033.04,142.691
2033.27,142.773
2033.27,142.854
2033.15,142.936
2033.08,143.016
2033.3,143.097
2033.35,143.179
2033.27,143.263
2033.27,143.344
2033.27,143.425
2033.07,143.507
2033.38,143.588
2033.12,143.67
2033.12,143.751
2033.14,143.832
2033.14,143.916
2033.34,143.997
2033.23,144.078
2033.34,144.159
2033.32,144.241
2033.18,144.322
2033.18,144.403
2033.02,144.485
2033.05,144.569
2033.14,144.65
2033.23,144.731
2033.06,144.813
2033.2,144.893
2033.2,144.974
2033.11,145.056
2033.08,145.14
2033.16,145.221
2033.35,145.302
2033.45,145.384
2033.45,145.465
2033.17,145.547
2033.41,145.628
2033.34,145.709
2033.29,145.793
2033.41,145.874
2033.27,145.955
2033.27,146.036
2033.2,146.118
2033.01,146.199
2033.24,146.28
2033.25,146.362
2033.33,146.446
2033.33,146.527
2033.39,146.608
2032.91,146.69
2033.16,146.77
2032.95,146.851
2033.36,146.933
2033.36,147.014
2033.15,147.098
2033.33,147.179
2033.3,147.261
2033.35,147.342
2033.41,147.424
2033.3,147.505
2033.3,147.586
2032.88,147.667
2033.02,147.75
2033.08,147.832
2032.9,147.913
2033.06,147.995
2033.06,148.076
2033.21,148.157
2033,148.239
2033.14,148.32
2033.21,148.411
2032.93,148.493
2033.15,148.574
2033.15,148.655
2033.13,148.737
2032.88,148.817
2033.1,148.899
2033.1,148.98
2033.21,149.064
2033.21,149.145
2033.2,149.227
2032.91,149.308
2033.06,149.389
2032.94,149.471
2033.15,149.552
2033.15,149.634
2033.03,149.716
2032.88,149.798
2033.11,149.879
2033.01,149.96
2032.94,150.042
2033.06,150.123
2033.06,150.205
2033.19,150.288
2033.13,150.37
2033.02,150.451
2033.37,150.533
2033.09,150.614
2033.09,150.694
2033.17,150.776
2033.09,150.857
2032.83,150.941
2033.29,151.022
2032.89,151.104
2033.06,151.185
2033.06,151.266
2033.09,151.348
2033.03,151.429
2033.05,151.51
2032.9,151.593
2033.04,151.675
2033.04,151.756
2033.2,151.837
2033.36,151.919
2033.12,152
2033.05,152.081
2033.17,152.163
2033.17,152.247
2033.25,152.328
2033.19,152.409
2033.15,152.491
2033.11,152.571
2032.99,152.652
2033.09,152.734
2033.09,152.815
2032.87,152.899
2032.94,152.98
2033.12,153.062
2032.96,153.143
2032.72,153.224
2032.72,153.306
2033.03,153.387
2033.21,153.468
2033.15,153.551
2033.19,153.633
2032.76,153.714
2032.76,153.795
2033.15,153.877
2033.16,153.958
2032.91,154.04
2033.15,154.121
2033.13,154.205
2032.93,154.286
2032.93,154.368
2033.13,154.448
2032.98,154.529
2032.85,154.611
2033.15,154.692
2032.74,154.773
2032.74,154.857
2033.12,154.939
2032.88,155.02
2033.27,155.101
2032.95,155.183
2032.87,155.264
2032.87,155.344
2033.08,155.426
2033.03,155.505
2032.83,155.586
2032.9,155.668
2033.06,155.749
2033.06,155.83
2032.76,155.912
2032.97,155.993
2032.87,156.077
2033.03,156.157
2033.08,156.239
2033.1,156.32
2033.1,156.401
2033.13,156.483
2033.24,156.564
2033.01,156.645
2032.94,156.729
2033.08,156.811
2033.08,156.892
2032.94,156.973
2033.35,157.054
2033.37,157.135
2033.05,157.217
2033.13,157.298
2033.38,157.382
2033.38,157.463
2032.97,157.544
2032.88,157.626
2033.04,157.707
2032.95,157.789
2033.01,157.87
2033.01,157.95
2032.73,158.034
2032.94,158.116
2032.98,158.197
2033.07,158.278
2033.11,158.36
2033.11,158.441
2033.14,158.522
2033.13,158.604
2033.11,158.688
2032.79,158.769
2032.95,158.85
2032.78,158.931
2032.78,159.012
2032.9,159.094
2033.01,159.175
2032.86,159.256
2033.03,159.34
2033.15,159.422
2033.15,159.503
2033.21,159.584
2033.24,159.666
2033.12,159.747
2033.1,159.827
2033.44,159.909
2033.44,159.993
2033.56,160.074
2033.29,160.155
2033.43,160.237
2033.75,160.318
2033.64,160.399
2033.73,160.481
2033.73,160.562
2033.49,160.646
2033.61,160.727
2033.47,160.808
2033.6,160.889
2033.76,160.97
2033.76,161.052
2033.76,161.133
