Altitude [m],Time [s],,,
2043.81,265.706,,,
2044.01,265.788,,,
2043.93,265.872,,,
2043.82,265.953,,,
2044.05,266.034,,,
2044.05,266.116,,,
2044.03,266.196,,,
2043.94,266.278,,,
2043.8,266.359,,,
2043.65,266.441,,,
2043.83,266.525,,,
2043.84,266.606,,,
2043.81,266.688,,,
2044.02,266.769,,,
2043.88,266.851,,,
2044.02,266.932,,,
2043.67,267.014,,,
2043.87,267.095,,,
2043.87,267.179,,,
2043.92,267.259,,,
2043.98,267.341,,,
2043.79,267.422,,,
2043.64,267.504,,,
2043.72,267.585,,,
2043.72,267.667,,,
2043.72,267.748,,,
2043.88,267.832,,,
2043.95,267.914,,,
2043.88,267.995,,,
2043.71,268.077,,,
2043.71,268.157,,,
2043.84,268.239,,,
2043.75,268.32,,,
2043.78,268.401,,,
2043.86,268.485,,,
2044.23,268.567,,,
2044.32,268.648,,,
2044.29,268.73,,,
2043.78,268.811,,,
2043.93,268.893,,,
2043.84,268.974,,,
2043.91,269.056,,,
2044.01,269.139,,,
2044.01,269.22,,,
2043.94,269.302,,,
2043.95,269.383,,,
2043.86,269.465,,,
2043.58,269.546,,,
2043.68,269.627,,,
2043.68,269.709,,,
2043.76,269.793,,,
2043.78,269.874,,,
2043.87,269.956,,,
2043.78,270.036,,,
2043.88,270.118,,,
2043.88,270.199,,,
2044.1,270.281,,,
2044.12,270.362,,,
2044.02,270.446,,,
2043.87,270.528,,,
2044.09,270.609,,,
2044.09,270.69,,,
2043.85,270.772,,,
2043.93,270.853,,,
2043.91,270.935,,,
2043.91,271.019,,,
2043.67,271.099,,,
2044.01,271.181,,,
2044.01,271.262,,,
2043.83,271.343,,,
2043.85,271.425,,,
2043.98,271.506,,,
2044.01,271.588,,,
2043.83,271.679,,,
2043.83,271.761,,,
2044.07,271.842,,,
2044.06,271.924,,,
2044.16,272.005,,,
2043.93,272.087,,,
2043.61,272.167,,,
2043.7,272.249,,,
2043.7,272.333,,,
2043.85,272.414,,,
2043.89,272.496,,,
2043.74,272.577,,,
2043.83,272.659,,,
2043.82,272.74,,,
2043.82,272.822,,,
2043.88,272.903,,,
2043.72,272.987,,,
2043.79,273.069,,,
2043.97,273.149,,,
2043.93,273.231,,,
2043.93,273.312,,,
2043.64,273.394,,,
2044.01,273.475,,,
2044.04,273.557,,,
2043.92,273.641,,,
2043.96,273.722,,,
2043.96,273.804,,,
2044.22,273.885,,,
2044.1,273.966,,,
2044.07,274.048,,,
2044.27,274.128,,,
2044.4,274.21,,,
2044.09,274.294,,,
2044.09,274.375,,,
2044.3,274.457,,,
2043.97,274.538,,,
2044.13,274.62,,,
2043.81,274.701,,,
2043.9,274.783,,,
2043.9,274.864,,,
2043.71,274.948,,,
2044.26,275.03,,,
2044.05,275.11,,,
2043.91,275.192,,,
2044.02,275.273,,,
2044.02,275.355,,,
2044.21,275.436,,,
2044.13,275.517,,,
2044.04,275.601,,,
2043.75,275.683,,,
2044.04,275.764,,,
2044.04,275.846,,,
2043.92,275.927,,,
2044.15,276.008,,,
2044.08,276.089,,,
2044.17,276.173,,,
2044.3,276.255,,,
2044.05,276.336,,,
2044.05,276.418,,,
2044.14,276.499,,,
2044.05,276.581,,,
2044.18,276.662,,,
2044.16,276.744,,,
2044.2,276.828,,,
2044.2,276.909,,,
2044.34,276.989,,,
2044.05,277.071,,,
2044.13,277.152,,,
2044.19,277.234,,,
2044.23,277.315,,,
2044.23,277.397,,,
2044.39,277.481,,,
2044.27,277.562,,,
2044.18,277.644,,,
2044.11,277.725,,,
2044.52,277.807,,,
2044.52,277.888,,,
2044.29,277.969,,,
2044.18,278.05,,,
2044.49,278.134,,,
2044.61,278.215,,,
2044.4,278.297,,,
2044.42,278.378,,,
2044.42,278.46,,,
2044.49,278.549,,,
2044.23,278.631,,,
2044.43,278.712,,,
2044.14,278.796,,,
2044.18,278.878,,,
2044.18,278.959,,,
2044.36,279.041,,,
2044.05,279.121,,,
2044.09,279.202,,,
2044.22,279.284,,,
2044.46,279.365,,,
2044.38,279.449,,,
2044.38,279.531,,,
2044.38,279.612,,,
2044.44,279.694,,,
2044.12,279.775,,,
2044.15,279.857,,,
2044.02,279.938,,,
2044.02,280.018,,,
2044.05,280.102,,,
2044.17,280.184,,,
2044.43,280.265,,,
2044.07,280.347,,,
2044.33,280.428,,,
2044.33,280.51,,,
2044.36,280.591,,,
2044.27,280.672,,,
2044.26,280.756,,,
2044.11,280.838,,,
2044.43,280.919,,,
2044.43,281,,,
2044.29,281.081,,,
2044.18,281.163,,,
2044.2,281.244,,,
2044.06,281.326,,,
2044.01,281.405,,,
2044.01,281.486,,,
2044.29,281.567,,,
2044.26,281.649,,,
2044.07,281.73,,,
2043.93,281.811,,,
2044.15,281.892,,,
2044.15,281.976,,,
2044.13,282.058,,,
2044.27,282.139,,,
2044.29,282.221,,,
2044.06,282.302,,,
2044.13,282.384,,,
2044.31,282.465,,,
2044.35,282.546,,,
2044.32,282.63,,,
2044.49,282.712,,,
2044.3,282.792,,,
2044.37,282.874,,,
2044.26,282.955,,,
2044.26,283.037,,,
2044.34,283.118,,,
2044.05,283.199,,,
2044.18,283.283,,,
2044.27,283.365,,,
2044.2,283.446,,,
2044.2,283.528,,,
2043.96,283.609,,,
2044.21,283.691,,,
2044.12,283.771,,,
2043.8,283.853,,,
2044.43,283.936,,,
2044.43,284.018,,,
2044.21,284.099,,,
2044.03,284.181,,,
2044.23,284.262,,,
2044.25,284.344,,,
2044.04,284.425,,,
2044.04,284.507,,,
2044.03,284.59,,,
2044.1,284.672,,,
2043.99,284.752,,,
2043.89,284.834,,,
2044.05,284.915,,,
2044.23,284.997,,,
2044.23,285.078,,,
2044.16,285.16,,,
2044.09,285.244,,,
2044.19,285.325,,,
2044.09,285.406,,,
2044.08,285.488,,,
2044.08,285.569,,,
2044.12,285.65,,,
2044.26,285.731,,,
2044.28,285.813,,,
2044.02,285.897,,,
2044.2,285.978,,,
2044.2,286.059,,,
2044.27,286.141,,,
2044.08,286.222,,,
2044.06,286.304,,,
2044.04,286.385,,,
2044.13,286.467,,,
2044.13,286.551,,,
2044.37,286.631,,,
2044.02,286.713,,,
2044.13,286.794,,,
2044.27,286.875,,,
2044.41,286.957,,,
2044.13,287.038,,,
2044.13,287.122,,,
2044.13,287.204,,,
2044.03,287.285,,,
2044.14,287.367,,,
2043.95,287.448,,,
2043.87,287.529,,,
2043.87,287.61,,,
2043.9,287.691,,,
2044.13,287.775,,,
2044.13,287.857,,,
2044.14,287.938,,,
2044.18,288.02,,,
2044.18,288.101,,,
2044.03,288.183,,,
2044.2,288.264,,,
2043.88,288.345,,,
2044.18,288.429,,,
2044.16,288.51,,,
2044.16,288.591,,,
2043.9,288.673,,,
2043.97,288.754,,,
2043.99,288.836,,,
2043.78,288.917,,,
2044.11,288.999,,,
2044.15,289.082,,,
2044.15,289.164,,,
2044.13,289.245,,,
2044.1,289.327,,,
2044.28,289.408,,,
2043.92,289.489,,,
2043.94,289.57,,,
2043.94,289.652,,,
2044.21,289.736,,,
2044.12,289.817,,,
2043.99,289.898,,,
2044.06,289.98,,,
2044.25,290.061,,,
2044.25,290.143,,,
2044.01,290.224,,,
2044.26,290.306,,,
2044.31,290.39,,,
2043.99,290.47,,,
2044.12,290.552,,,
2044.12,290.633,,,
2044.21,290.714,,,
2044.01,290.796,,,
2044.19,290.877,,,
2043.9,290.959,,,
2044.16,291.043,,,
2044.09,291.124,,,
2044.06,291.206,,,
2044.17,291.287,,,
2044.14,291.368,,,
2044.31,291.449,,,
2044.24,291.53,,,
2044.08,291.612,,,
2044.08,291.696,,,
2044.07,291.777,,,
2044.1,291.859,,,
2044.03,291.94,,,
2044.18,292.021,,,
2043.94,292.103,,,
2043.94,292.184,,,
2043.93,292.276,,,
2044.13,292.357,,,
2043.92,292.439,,,
2044.01,292.519,,,
2044.04,292.601,,,
2043.92,292.682,,,
2043.92,292.764,,,
2044.14,292.845,,,
2044.08,292.929,,,
2044.03,293.011,,,
2043.96,293.092,,,
2044.02,293.174,,,
2044.02,293.255,,,
2043.77,293.337,,,
2044.13,293.417,,,
2044.39,293.499,,,
2044.02,293.583,,,
2044.13,293.664,,,
2044.13,293.746,,,
2044.11,293.827,,,
2043.99,293.908,,,
2044.02,293.99,,,
2043.97,294.071,,,
2043.92,294.153,,,
2043.92,294.237,,,
2044.06,294.318,,,
2044.19,294.4,,,
2044.12,294.48,,,
2044.09,294.562,,,
2044.02,294.643,,,
2044.09,294.725,,,
2044.09,294.806,,,
2044.31,294.89,,,
2043.98,294.971,,,
2043.92,295.053,,,
2043.85,295.134,,,
2044.03,295.216,,,
2044.03,295.297,,,
2043.83,295.378,,,
2043.99,295.459,,,
2044.06,295.543,,,
2043.96,295.625,,,
2043.82,295.706,,,
2043.82,295.788,,,
2043.87,295.869,,,
2043.98,295.951,,,
2044.07,296.032,,,
2043.9,296.114,,,
2043.97,296.197,,,
2043.97,296.279,,,
2044.02,296.359,,,
2044.05,296.441,,,
2043.93,296.522,,,
2044.04,296.604,,,
2043.97,296.685,,,
2043.97,296.767,,,
2043.82,296.851,,,
2043.99,296.932,,,
2044.24,297.014,,,
2044.01,297.095,,,
2044.08,297.176,,,
2044.02,297.257,,,
2044.02,297.338,,,
2044.1,297.422,,,
2043.73,297.504,,,
2043.87,297.585,,,
2044.11,297.667,,,
2044.15,297.748,,,
2044.15,297.83,,,
2043.79,297.911,,,
2043.83,297.993,,,
2043.94,298.076,,,
2044.04,298.158,,,
2044.15,298.238,,,
2044.15,298.32,,,
2044.11,298.401,,,
2044.22,298.483,,,
2043.97,298.564,,,
2044.02,298.646,,,
2043.83,298.73,,,
2044.01,298.811,,,
2044.01,298.893,,,
2043.8,298.974,,,
2043.89,299.055,,,
2043.85,299.137,,,
2044.04,299.217,,,
2043.94,299.299,,,
2043.94,299.383,,,
2044.02,299.464,,,
2044.03,299.546,,,
2044.08,299.627,,,
2043.97,299.709,,,
2044.06,299.79,,,
2044.06,299.872,,,
2044.03,299.953,,,
2044.44,300.037,,,
2044.12,300.119,,,
2043.94,300.199,,,
2044.15,300.281,,,
2044.15,300.362,,,
2044.26,300.444,,,
2043.91,300.525,,,
2044.11,300.607,,,
2044.06,300.691,,,
2044.11,300.772,,,
2044.11,300.854,,,
2044.01,300.935,,,
2044.06,301.017,,,
2044.09,301.097,,,
2043.87,301.178,,,
2043.97,301.26,,,
2043.83,301.344,,,
2043.83,301.425,,,
2043.87,301.507,,,
2043.74,301.588,,,
2043.85,301.67,,,
2044.07,301.751,,,
2044.03,301.833,,,
2044.03,301.914,,,
2044.07,301.998,,,
2044.22,302.08,,,
2044.25,302.16,,,
2044.13,302.242,,,
2044.31,302.323,,,
2044.31,302.405,,,
2044.1,302.486,,,
2044.31,302.57,,,
2044.24,302.652,,,
2043.99,302.733,,,
2043.9,302.815,,,
2043.9,302.896,,,
2044.08,302.978,,,
2044,303.058,,,
2044.12,303.14,,,
2044.12,303.224,,,
2044.04,303.305,,,
2043.86,303.387,,,
2043.86,303.468,,,
2044.2,303.55,,,
2044.09,303.631,,,
2044.17,303.713,,,
2043.83,303.794,,,
2043.97,303.878,,,
2043.97,303.96,,,
2044.15,304.04,,,
2044.22,304.122,,,
2043.96,304.203,,,
2044.17,304.285,,,
2044.17,304.366,,,
2044.17,304.447,,,
2043.98,304.531,,,
2043.91,304.613,,,
2044.09,304.694,,,
2044.14,304.776,,,
2043.97,304.857,,,
2043.97,304.939,,,
2043.95,305.019,,,
2044,305.101,,,
2044.18,305.185,,,
2044.22,305.266,,,
2044.07,305.348,,,
2043.93,305.429,,,
2043.93,305.511,,,
2043.88,305.592,,,
2044.08,305.674,,,
2044.26,305.755,,,
2043.99,305.839,,,
2043.96,305.921,,,
2043.96,306.001,,,
2043.97,306.083,,,
2044.18,306.164,,,
2043.79,306.246,,,
2043.97,306.327,,,
2043.73,306.409,,,
2043.73,306.493,,,
2043.94,306.574,,,
2043.75,306.656,,,
2043.87,306.737,,,
2044.12,306.819,,,
2043.59,306.899,,,
2043.59,306.98,,,
2043.65,307.062,,,
2043.6,307.146,,,
2043.66,307.227,,,
2043.76,307.309,,,
2043.74,307.39,,,
2043.74,307.472,,,
2043.89,307.553,,,
2043.68,307.635,,,
2043.92,307.716,,,
2043.97,307.8,,,
2043.67,307.881,,,
2043.68,307.962,,,
2043.68,308.044,,,
2044.09,308.125,,,
2044.02,308.207,,,
2044.46,308.288,,,
2044.08,308.369,,,
2044.38,308.453,,,
2044.38,308.535,,,
2044.34,308.616,,,
2044.28,308.698,,,
2044.79,308.779,,,
2044.45,308.86,,,
2044.46,308.941,,,
2044.46,309.023,,,
2044.64,309.107,,,
2044.55,309.188,,,
2044.55,309.27,,,
2044.62,309.351,,,
2044.64,309.433,,,
2044.64,309.514,,,
2044.46,309.596,,,
2044.29,309.677,,,
2044.34,309.761,,,
2044.13,309.841,,,
2044.49,309.923,,,
2044.59,310.004,,,
