Altitude [m],Time [s],,,
2019.39,219.798,,,
2019.47,219.879,,,
2019.52,219.96,,,
2019.52,220.042,,,
2019.35,220.126,,,
2019.27,220.207,,,
2019.32,220.289,,,
2019.41,220.369,,,
2019.76,220.451,,,
2019.76,220.532,,,
2019.48,220.613,,,
2019.5,220.695,,,
2019.5,220.779,,,
2019.53,220.86,,,
2019.27,220.942,,,
2019.25,221.03,,,
2019.25,221.112,,,
2019.08,221.193,,,
2019.12,221.274,,,
2019.38,221.356,,,
2019.19,221.44,,,
2019.34,221.52,,,
2019.34,221.602,,,
2019.47,221.683,,,
2019.61,221.765,,,
2019.5,221.846,,,
2019.34,221.927,,,
2019.29,222.009,,,
2019.29,222.088,,,
2019.22,222.169,,,
2019.21,222.259,,,
2019.18,222.34,,,
2019.3,222.42,,,
2019.58,222.502,,,
2019.42,222.583,,,
2019.42,222.667,,,
2019.14,222.748,,,
2019.12,222.83,,,
2019.18,222.911,,,
2019.23,222.993,,,
2019.26,223.074,,,
2019.26,223.156,,,
2019.43,223.237,,,
2019.66,223.321,,,
2019.46,223.401,,,
2019.41,223.491,,,
2019.48,223.571,,,
2019.36,223.653,,,
2019.36,223.734,,,
2019.69,223.816,,,
2019.48,223.897,,,
2019.39,223.981,,,
2019.36,224.062,,,
2019.3,224.144,,,
2019.52,224.225,,,
2019.52,224.307,,,
2019.34,224.388,,,
2019.38,224.468,,,
2019.27,224.55,,,
2019.13,224.634,,,
2019.09,224.722,,,
2019.3,224.804,,,
2019.3,224.885,,,
2019.45,224.967,,,
2019.32,225.048,,,
2019.38,225.129,,,
2019.36,225.211,,,
2019.27,225.295,,,
2019.27,225.376,,,
2019.17,225.458,,,
2019.29,225.539,,,
2019.36,225.619,,,
2019.34,225.701,,,
2019.02,225.782,,,
2019.02,225.864,,,
2019.43,225.955,,,
2019.38,226.036,,,
2019.44,226.118,,,
2019.63,226.199,,,
2019.6,226.28,,,
2019.43,226.362,,,
2019.43,226.443,,,
2019.42,226.525,,,
2019.54,226.609,,,
2019.74,226.69,,,
2019.48,226.77,,,
2019.42,226.852,,,
2019.42,226.933,,,
2019.49,227.015,,,
2019.47,227.096,,,
2019.62,227.178,,,
2019.44,227.269,,,
2019.56,227.35,,,
2019.48,227.432,,,
2019.48,227.513,,,
2019.3,227.594,,,
2019.67,227.676,,,
2019.6,227.757,,,
2019.22,227.841,,,
2019.64,227.922,,,
2019.39,228.003,,,
2019.39,228.085,,,
2019.36,228.166,,,
2019.52,228.247,,,
2019.71,228.329,,,
2019.45,228.41,,,
2019.46,228.5,,,
2019.22,228.582,,,
2019.22,228.663,,,
2019.48,228.745,,,
2019.25,228.826,,,
2019.32,228.907,,,
2019.22,228.988,,,
2019.39,229.069,,,
2019.39,229.153,,,
2019.35,229.235,,,
2019.38,229.316,,,
2019.32,229.397,,,
2019.51,229.479,,,
2019.51,229.56,,,
2019.51,229.642,,,
2019.63,229.73,,,
2019.59,229.814,,,
2019.33,229.896,,,
2019.56,229.977,,,
2019.49,230.059,,,
2019.49,230.139,,,
2019.49,230.22,,,
2019.35,230.302,,,
2019.49,230.383,,,
2019.55,230.467,,,
2019.35,230.549,,,
2019.4,230.63,,,
2019.4,230.711,,,
2019.44,230.793,,,
2019.4,230.874,,,
2019.55,230.963,,,
2019.55,231.045,,,
2019.56,231.129,,,
2019.78,231.209,,,
2019.78,231.291,,,
2019.76,231.372,,,
2019.67,231.453,,,
2019.46,231.535,,,
2019.94,231.616,,,
2019.59,231.698,,,
2019.48,231.79,,,
2019.48,231.871,,,
2019.51,231.952,,,
2019.25,232.034,,,
2019.41,232.115,,,
2019.41,232.197,,,
2019.57,232.278,,,
2019.53,232.359,,,
2019.5,232.443,,,
2019.27,232.524,,,
2019.45,232.606,,,
2019.17,232.687,,,
2019.4,232.768,,,
2019.25,232.85,,,
2019.25,232.931,,,
2019.25,233.015,,,
2019.16,233.097,,,
2019.75,233.178,,,
2019.43,233.26,,,
2019.61,233.34,,,
2019.61,233.421,,,
2019.43,233.503,,,
2019.41,233.584,,,
2019.52,233.668,,,
2019.18,233.75,,,
2019.15,233.831,,,
2019.31,233.912,,,
2019.31,233.994,,,
2019.13,234.075,,,
2019.29,234.157,,,
2019.17,234.237,,,
2019.05,234.321,,,
2019.47,234.402,,,
2019.47,234.484,,,
2019.46,234.565,,,
2019.33,234.647,,,
2019.44,234.728,,,
2019.51,234.81,,,
2019.54,234.891,,,
2019.38,234.975,,,
2019.35,235.056,,,
2019.12,235.138,,,
2019.32,235.218,,,
2019.14,235.3,,,
2019.26,235.381,,,
2019.24,235.463,,,
2019.24,235.544,,,
2019.37,235.628,,,
2019.3,235.709,,,
2019.3,235.791,,,
2019.37,235.872,,,
2019.57,235.954,,,
2019.57,236.035,,,
2019.46,236.116,,,
2019.44,236.197,,,
2019.67,236.281,,,
2019.18,236.362,,,
2019.28,236.444,,,
2019.3,236.525,,,
2019.27,236.607,,,
2019.45,236.688,,,
2019.46,236.769,,,
2019.23,236.851,,,
2019.32,236.935,,,
2019.18,237.016,,,
2019.18,237.097,,,
2019.39,237.178,,,
2019.45,237.26,,,
2019.28,237.341,,,
2019.18,237.422,,,
2019.22,237.504,,,
2019.22,237.588,,,
2019.22,237.669,,,
2019.28,237.751,,,
2019.38,237.832,,,
2019.28,237.913,,,
2019.41,237.995,,,
2019.65,238.075,,,
2019.65,238.159,,,
2019.33,238.241,,,
2019.34,238.322,,,
2019.1,238.404,,,
2019.17,238.485,,,
2019.1,238.566,,,
2019.1,238.648,,,
2019.32,238.729,,,
2019.25,238.813,,,
2019.37,238.895,,,
2019.33,238.976,,,
2019.21,239.056,,,
2019.21,239.138,,,
2019.3,239.219,,,
2019.14,239.301,,,
2019.16,239.382,,,
2019.04,239.466,,,
2019.38,239.548,,,
2019.28,239.629,,,
2019.28,239.71,,,
2019.39,239.792,,,
2019.41,239.873,,,
2019.37,239.954,,,
2019.27,240.035,,,
2019.11,240.119,,,
2019.11,240.2,,,
2019.02,240.282,,,
2019.24,240.363,,,
2019.23,240.445,,,
2019.18,240.526,,,
2019.25,240.608,,,
2019.25,240.689,,,
2019.23,240.773,,,
2019.4,240.854,,,
2019.08,240.935,,,
2019.52,241.016,,,
2019.33,241.098,,,
2019.43,241.179,,,
2019.43,241.26,,,
2019.28,241.342,,,
2019.31,241.426,,,
2019.4,241.507,,,
2019.56,241.589,,,
2019.37,241.67,,,
2019.37,241.752,,,
2019.34,241.832,,,
2019.32,241.913,,,
2019.5,241.995,,,
2019.46,242.079,,,
2019.57,242.16,,,
2019.42,242.242,,,
2019.45,242.323,,,
2019.42,242.405,,,
2019.55,242.486,,,
2019.2,242.568,,,
2019.24,242.649,,,
2019.12,242.733,,,
2019.12,242.813,,,
2019.25,242.895,,,
2019.13,242.976,,,
2019.09,243.058,,,
2019.25,243.139,,,
2019.33,243.221,,,
2019.33,243.305,,,
2019.14,243.386,,,
2019.3,243.468,,,
2019.36,243.549,,,
2019.57,243.63,,,
2019.23,243.712,,,
2019.25,243.792,,,
2019.25,243.874,,,
2019.05,243.958,,,
2019.13,244.039,,,
2019.27,244.121,,,
2019.32,244.202,,,
2019.47,244.283,,,
2019.47,244.365,,,
2019.37,244.446,,,
2019.33,244.528,,,
2019.29,244.612,,,
2019.17,244.692,,,
2019.55,244.774,,,
2019.55,244.855,,,
2019.48,244.937,,,
2019.48,245.018,,,
2019.39,245.1,,,
2019.22,245.181,,,
2019.37,245.265,,,
2019.6,245.346,,,
2019.6,245.428,,,
2019.53,245.509,,,
2019.48,245.591,,,
2019.38,245.671,,,
2019.37,245.753,,,
2019.43,245.834,,,
2019.43,245.918,,,
2019.4,246,,,
2019.48,246.081,,,
2019.4,246.162,,,
2019.44,246.244,,,
2019.44,246.325,,,
2019.44,246.407,,,
2019.5,246.488,,,
2019.39,246.572,,,
2019.49,246.653,,,
2019.46,246.734,,,
2019.43,246.815,,,
2019.36,246.897,,,
2019.36,246.978,,,
2019.71,247.06,,,
2019.59,247.141,,,
2019.27,247.225,,,
2019.39,247.307,,,
2019.47,247.388,,,
2019.47,247.47,,,
2019.47,247.55,,,
2019.61,247.631,,,
2019.57,247.713,,,
2019.59,247.794,,,
2019.74,247.878,,,
2019.28,247.96,,,
2019.28,248.041,,,
2019.42,248.123,,,
2019.26,248.204,,,
2019.7,248.286,,,
2019.37,248.367,,,
2019.23,248.451,,,
2019.23,248.531,,,
2019.32,248.613,,,
2019.39,248.694,,,
2019.17,248.776,,,
2019.63,248.857,,,
2019.23,248.939,,,
2019.23,249.02,,,
2019.21,249.104,,,
2019.2,249.186,,,
2019.41,249.267,,,
2019.32,249.348,,,
2019.41,249.43,,,
2019.41,249.51,,,
2019.41,249.592,,,
2019.32,249.673,,,
2019.09,249.757,,,
2019.34,249.839,,,
2019.16,249.92,,,
2019.14,250.002,,,
2019.14,250.083,,,
2019.32,250.164,,,
2019.18,250.246,,,
2019.34,250.327,,,
2019.25,250.411,,,
2019.34,250.492,,,
2019.34,250.573,,,
2019.38,250.655,,,
2019.31,250.736,,,
2019.39,250.818,,,
2019.53,250.899,,,
2019.91,250.98,,,
2019.48,251.064,,,
2019.48,251.146,,,
2019.61,251.227,,,
2019.38,251.309,,,
2019.33,251.389,,,
2019.34,251.471,,,
2019.52,251.552,,,
2019.52,251.634,,,
2019.4,251.717,,,
2019.34,251.799,,,
2019.46,251.88,,,
2019.28,251.962,,,
2019.29,252.043,,,
2019.29,252.125,,,
2019.39,252.206,,,
2019.35,252.286,,,
2019.43,252.379,,,
2019.37,252.461,,,
2019.59,252.541,,,
2019.19,252.623,,,
2019.19,252.704,,,
2019.26,252.786,,,
2019.3,252.867,,,
2019.38,252.949,,,
2019.57,253.033,,,
2019.12,253.114,,,
2019.4,253.195,,,
2019.4,253.277,,,
2019.59,253.358,,,
2019.49,253.44,,,
2019.81,253.52,,,
2019.44,253.604,,,
2019.44,253.686,,,
2019.44,253.767,,,
2019.41,253.849,,,
2019.49,253.93,,,
2019.37,254.012,,,
2019.49,254.093,,,
2019.46,254.175,,,
2019.59,254.258,,,
2019.59,254.34,,,
2019.56,254.42,,,
2019.46,254.502,,,
2019.53,254.583,,,
2019.3,254.665,,,
2019.37,254.746,,,
2019.37,254.828,,,
2019.52,254.912,,,
2019.48,254.993,,,
2019.5,255.075,,,
2019.46,255.156,,,
2019.71,255.238,,,
2019.71,255.319,,,
2019.34,255.399,,,
2019.48,255.481,,,
2019.32,255.565,,,
2019.5,255.646,,,
2019.55,255.728,,,
2019.39,255.809,,,
2019.39,255.891,,,
2019.59,255.972,,,
2019.57,256.054,,,
2019.59,256.135,,,
2019.79,256.219,,,
2019.7,256.301,,,
2019.7,256.381,,,
2019.47,256.462,,,
2019.57,256.544,,,
2019.65,256.625,,,
2019.37,256.707,,,
2019.68,256.788,,,
2019.66,256.872,,,
2019.6,256.954,,,
2019.22,257.035,,,
2019.6,257.117,,,
2019.36,257.198,,,
2019.44,257.28,,,
2019.38,257.36,,,
2019.38,257.441,,,
2019.42,257.525,,,
2019.53,257.607,,,
2019.56,257.688,,,
2019.42,257.77,,,
2019.72,257.851,,,
2019.72,257.933,,,
2019.46,258.014,,,
2019.65,258.096,,,
2019.71,258.18,,,
2019.36,258.26,,,
2019.61,258.341,,,
2019.46,258.423,,,
2019.46,258.504,,,
2019.42,258.586,,,
2019.48,258.667,,,
2019.65,258.751,,,
2019.56,258.833,,,
2019.71,258.914,,,
2019.71,258.996,,,
2019.76,259.077,,,
2019.44,259.158,,,
2019.3,259.239,,,
2019.5,259.32,,,
2019.6,259.404,,,
2019.6,259.486,,,
2019.62,259.567,,,
2019.45,259.649,,,
2019.48,259.73,,,
2019.27,259.812,,,
2019.43,259.893,,,
2019.62,259.982,,,
2019.62,260.066,,,
2019.41,260.148,,,
2019.41,260.229,,,
2019.64,260.311,,,
2019.41,260.391,,,
2019.74,260.473,,,
2019.54,260.554,,,
2019.54,260.635,,,
2019.43,260.719,,,
2019.36,260.801,,,
2019.43,260.882,,,
2019.68,260.964,,,
2019.44,261.045,,,
2019.44,261.127,,,
2019.42,261.208,,,
2019.2,261.288,,,
2019.56,261.372,,,
2019.26,261.454,,,
2019.38,261.535,,,
2019.38,261.617,,,
2019.4,261.698,,,
2019.47,261.78,,,
2019.44,261.861,,,
2019.55,261.942,,,
2019.4,262.026,,,
2019.44,262.108,,,
2019.44,262.189,,,
2019.37,262.27,,,
2019.44,262.351,,,
2019.3,262.433,,,
2019.37,262.514,,,
2019.43,262.595,,,
2019.43,262.679,,,
2019.25,262.761,,,
2019.28,262.842,,,
2019.55,262.924,,,
2019.51,263.005,,,
2019.37,263.086,,,
2019.37,263.168,,,
2019.52,263.248,,,
2019.5,263.332,,,
2019.45,263.414,,,
2019.34,263.495,,,
2019.27,263.577,,,
2019.34,263.658,,,
2019.34,263.739,,,
2019.34,263.821,,,
2019.34,263.902,,,
2019.32,263.981,,,
2019.34,264.062,,,
2019.47,264.143,,,
2019.47,264.225,,,
2019.52,264.306,,,
2019.52,264.388,,,
2019.75,264.469,,,
2019.38,264.553,,,
2019.34,264.634,,,
2019.34,264.716,,,
2019.47,264.797,,,
2019.34,264.879,,,
2019.33,264.96,,,
2019.25,265.041,,,
2019.11,265.122,,,
2019.35,265.206,,,
2019.35,265.287,,,
2019.44,265.369,,,
2019.54,265.45,,,
2019.63,265.532,,,
2019.59,265.613,,,
2019.42,265.695,,,
2019.42,265.776,,,
2019.61,265.86,,,
2019.52,265.942,,,
2019.37,266.022,,,
2019.27,266.103,,,
2019.28,266.185,,,
2019.28,266.266,,,
2019.36,266.348,,,
2019.72,266.429,,,
2019.56,266.513,,,
2019.59,266.595,,,
2019.53,266.676,,,
2019.57,266.757,,,
2019.57,266.839,,,
2019.37,266.919,,,
2019.46,267.001,,,
2019.55,267.082,,,
2019.43,267.166,,,
2019.61,267.248,,,
2019.61,267.329,,,
2019.54,267.41,,,
2019.29,267.492,,,
2019.22,267.573,,,
2019.37,267.655,,,
2019.27,267.736,,,
2019.18,267.82,,,
2019.18,267.901,,,
2019.52,267.982,,,
2019.34,268.063,,,
2019.27,268.145,,,
2019.57,268.226,,,
2019.65,268.308,,,
2019.65,268.389,,,
2019.45,268.473,,,
2019.38,268.555,,,
2019.42,268.636,,,
2019.49,268.717,,,
2019.56,268.798,,,
2019.56,268.879,,,
2019.28,268.961,,,
2019.67,269.042,,,
2019.45,269.126,,,
2019.35,269.208,,,
2019.35,269.289,,,
2019.57,269.371,,,
2019.57,269.452,,,
2019.43,269.533,,,
2019.11,269.615,,,
2019.27,269.699,,,
2019.74,269.779,,,
2019.6,269.861,,,
2019.6,269.942,,,
2019.36,270.024,,,
2019.48,270.105,,,
2019.59,270.187,,,
2019.45,270.268,,,
2019.5,270.352,,,
2019.5,270.433,,,
2019.42,270.515,,,
2019.54,270.596,,,
2019.68,270.678,,,
2019.61,270.758,,,
2019.5,270.84,,,
2019.47,270.921,,,
2019.47,271.005,,,
2019.52,271.086,,,
2019.54,271.168,,,
2019.61,271.249,,,
2019.38,271.331,,,
2019.48,271.412,,,
2019.48,271.494,,,
2019.49,271.575,,,
2019.52,271.659,,,
2019.57,271.739,,,
2019.5,271.821,,,
2019.41,271.902,,,
2019.41,271.984,,,
2019.48,272.065,,,
2019.31,272.147,,,
2019.63,272.228,,,
2019.53,272.312,,,
2019.4,272.393,,,
2019.58,272.475,,,
2019.58,272.556,,,
2019.49,272.637,,,
2019.72,272.718,,,
2019.55,272.8,,,
2019.51,272.881,,,
2019.25,272.973,,,
2019.47,273.054,,,
2019.47,273.136,,,
2019.75,273.217,,,
2019.51,273.299,,,
2019.47,273.38,,,
2019.59,273.462,,,
2019.53,273.543,,,
2019.53,273.627,,,
2019.45,273.708,,,
2019.5,273.789,,,
2019.64,273.87,,,
2019.5,273.952,,,
2019.38,274.033,,,
2019.38,274.115,,,
2019.34,274.196,,,
2019.31,274.28,,,
2019.59,274.362,,,
2019.4,274.443,,,
2019.39,274.525,,,
2019.41,274.606,,,
2019.41,274.686,,,
2019.3,274.768,,,
2019.41,274.852,,,
2019.43,274.933,,,
2019.31,275.015,,,
2019.24,275.096,,,
2019.24,275.178,,,
2019.43,275.259,,,
2019.27,275.341,,,
2019.2,275.422,,,
2019.27,275.506,,,
2019.24,275.588,,,
2019.42,275.668,,,
2019.42,275.749,,,
2019.33,275.831,,,
2019.31,275.912,,,
2019.06,275.994,,,
2019.43,276.075,,,
2019.38,276.159,,,
2019.38,276.241,,,
2019.33,276.322,,,
2019.42,276.404,,,
2019.42,276.485,,,
2019.55,276.567,,,
2019.63,276.647,,,
2019.63,276.728,,,
2019.43,276.812,,,
2019.51,276.894,,,
2019.68,276.975,,,
2019.45,277.057,,,
2019.33,277.138,,,
2019.25,277.22,,,
2019.25,277.301,,,
2019.14,277.383,,,
2019.55,277.467,,,
2019.65,277.548,,,
2019.7,277.629,,,
2019.5,277.71,,,
2019.5,277.791,,,
2019.27,277.873,,,
2019.32,277.954,,,
2019.45,278.036,,,
2019.48,278.12,,,
2019.41,278.201,,,
2019.41,278.283,,,
2019.55,278.364,,,
2019.48,278.446,,,
2019.46,278.526,,,
2019.59,278.607,,,
2019.7,278.689,,,
2019.47,278.773,,,
2019.47,278.854,,,
2019.38,278.936,,,
2019.36,279.017,,,
2019.24,279.099,,,
2019.47,279.18,,,
2019.15,279.262,,,
2019.15,279.343,,,
2019.17,279.427,,,
2019.06,279.508,,,
2019.38,279.589,,,
2019.17,279.67,,,
2019.17,279.752,,,
2019.26,279.833,,,
2019.23,279.915,,,
2019.14,279.999,,,
2019.23,280.08,,,
2019.29,280.162,,,
2019.36,280.243,,,
2019.3,280.325,,,
2019.3,280.406,,,
2019.33,280.487,,,
2019.56,280.568,,,
2019.35,280.652,,,
2019.4,280.733,,,
2019.37,280.815,,,
2019.37,280.896,,,
2019.42,280.978,,,
2019.14,281.059,,,
2019.11,281.141,,,
2019.33,281.222,,,
2019.49,281.306,,,
2019.29,281.388,,,
2019.29,281.468,,,
2019.56,281.55,,,
2019.38,281.631,,,
2019.51,281.713,,,
2019.24,281.794,,,
2019.22,281.876,,,
2019.22,281.96,,,
2019.63,282.041,,,
2019.46,282.123,,,
2019.47,282.204,,,
2019.28,282.286,,,
2019.37,282.366,,,
2019.37,282.448,,,
2019.45,282.529,,,
2019.37,282.613,,,
2019.45,282.694,,,
2019.45,282.776,,,
2019.37,282.857,,,
2019.26,282.939,,,
2019.26,283.02,,,
2019.52,283.102,,,
2019.39,283.183,,,
2019.37,283.267,,,
2019.23,283.348,,,
2019.28,283.429,,,
2019.28,283.511,,,
2019.28,283.592,,,
2019.67,283.674,,,
2019.26,283.755,,,
2019.52,283.837,,,
2019.4,283.921,,,
2019.43,284.002,,,
2019.43,284.084,,,
2019.16,284.165,,,
2019.32,284.247,,,
2019.23,284.327,,,
2019.45,284.408,,,
2019.46,284.49,,,
2019.46,284.574,,,
2019.39,284.655,,,
2019.3,284.737,,,
2019.27,284.818,,,
2019.34,284.9,,,
2019.57,284.981,,,
2019.57,285.063,,,
2019.27,285.147,,,
2019.45,285.228,,,
2019.56,285.309,,,
2019.36,285.39,,,
2019.22,285.472,,,
2019.39,285.553,,,
2019.39,285.635,,,
2019.19,285.716,,,
2019.07,285.8,,,
2019.17,285.882,,,
2019.26,285.963,,,
2019.17,286.044,,,
2019.17,286.126,,,
2019.32,286.206,,,
2019.21,286.288,,,
2019.14,286.369,,,
2019.07,286.453,,,
2019.14,286.535,,,
2019.35,286.616,,,
2019.35,286.698,,,
2019.42,286.779,,,
2019.21,286.861,,,
2019.28,286.942,,,
2019.6,287.024,,,
2019.39,287.108,,,
2019.39,287.188,,,
2019.51,287.27,,,
2019.56,287.351,,,
2019.22,287.433,,,
2019.46,287.514,,,
2019.35,287.596,,,
2019.35,287.677,,,
2019.55,287.761,,,
2019.25,287.843,,,
2019.22,287.924,,,
2019.21,288.006,,,
2019.06,288.087,,,
2019.26,288.167,,,
2019.26,288.249,,,
2019.2,288.33,,,
2019.14,288.414,,,
2019.15,288.496,,,
2019.29,288.577,,,
2019.33,288.659,,,
2019.33,288.74,,,
2019.33,288.822,,,
2019.47,288.903,,,
2019.37,288.985,,,
2019.33,289.069,,,
2019.32,289.149,,,
2019.32,289.231,,,
2019.01,289.312,,,
2019.21,289.394,,,
2019.17,289.475,,,
2019.21,289.557,,,
2019.4,289.638,,,
2019.12,289.722,,,
2019.12,289.804,,,
2019.55,289.885,,,
2019.24,289.966,,,
2019.28,290.048,,,
2019.07,290.128,,,
2019.07,290.21,,,
2019.07,290.294,,,
2019.06,290.375,,,
2019.29,290.457,,,
2019.1,290.538,,,
2019.32,290.62,,,
2019.4,290.701,,,
2019.24,290.783,,,
2019.24,290.864,,,
2019.61,290.948,,,
2019.44,291.03,,,
2019.4,291.11,,,
2019.28,291.192,,,
2019.26,291.273,,,
2019.26,291.355,,,
2018.99,291.436,,,
2019,291.518,,,
2019.16,291.602,,,
2019.09,291.683,,,
2019.38,291.764,,,
2019.38,291.846,,,
2019.18,291.927,,,
2019.37,292.008,,,
2019.02,292.089,,,
2019.16,292.171,,,
2019.23,292.255,,,
2019.28,292.336,,,
2019.28,292.418,,,
2019.27,292.499,,,
2019.25,292.581,,,
2019.38,292.662,,,
2019.24,292.744,,,
2019.31,292.825,,,
2019.31,292.909,,,
2019.15,292.99,,,
2019.08,293.071,,,
2019.24,293.152,,,
2019.39,293.234,,,
2019.2,293.315,,,
2019.2,293.397,,,
2019.2,293.478,,,
2019.32,293.57,,,
2019.17,293.651,,,
2019.41,293.733,,,
2019.34,293.815,,,
2019.35,293.896,,,
2019.35,293.978,,,
2019.22,294.059,,,
2019.23,294.14,,,
2019.24,294.224,,,
2019.34,294.305,,,
2019.31,294.387,,,
2019.36,294.468,,,
2019.36,294.55,,,
2019.61,294.631,,,
2019.4,294.713,,,
2019.24,294.794,,,
2019.34,294.878,,,
2019.34,294.959,,,
2019.34,295.041,,,
2019.53,295.121,,,
2019.41,295.203,,,
2019.38,295.284,,,
2019.45,295.366,,,
2019.33,295.45,,,
2019.43,295.531,,,
2019.43,295.613,,,
2019.51,295.694,,,
2019.63,295.776,,,
2019.36,295.857,,,
2019.42,295.939,,,
2019.64,296.019,,,
2019.64,296.103,,,
2019.26,296.185,,,
2019.19,296.266,,,
2019.24,296.348,,,
2019.45,296.429,,,
2019.19,296.511,,,
2019.19,296.592,,,
2019.13,296.674,,,
2019.42,296.758,,,
2019.35,296.839,,,
2019.18,296.92,,,
2019.45,297.001,,,
2019.38,297.082,,,
2019.38,297.164,,,
2019.32,297.245,,,
2019.26,297.327,,,
2019.22,297.411,,,
2019.5,297.492,,,
2019.35,297.574,,,
2019.35,297.655,,,
2019.16,297.737,,,
2019.37,297.818,,,
2019.35,297.9,,,
2019.18,297.98,,,
2019.2,298.064,,,
2019.2,298.146,,,
2019.43,298.227,,,
2019.08,298.309,,,
2019.58,298.39,,,
2019.35,298.472,,,
2019.74,298.553,,,
2019.67,298.635,,,
2019.67,298.719,,,
2019.24,298.8,,,
2019.52,298.882,,,
2019.51,298.962,,,
2019.74,299.043,,,
2019.67,299.125,,,
2019.67,299.206,,,
2019.44,299.288,,,
2019.3,299.372,,,
2019.49,299.453,,,
2019.3,299.535,,,
2019.41,299.616,,,
2019.46,299.698,,,
2019.43,299.779,,,
2019.2,299.86,,,
2019.37,299.941,,,
2019.45,300.025,,,
2019.53,300.107,,,
2019.18,300.188,,,
2019.18,300.269,,,
2019.37,300.351,,,
2019.43,300.432,,,
2019.18,300.514,,,
2019.5,300.598,,,
2019.48,300.679,,,
2019.48,300.761,,,
2019.27,300.841,,,
2019.33,300.923,,,
2019.37,301.004,,,
2019.52,301.086,,,
2019.59,301.167,,,
2019.47,301.251,,,
2019.47,301.333,,,
2019.53,301.414,,,
2019.62,301.495,,,
2019.64,301.577,,,
2019.37,301.658,,,
2019.67,301.74,,,
2019.67,301.82,,,
2019.48,301.904,,,
2019.55,301.986,,,
2019.56,302.067,,,
2019.57,302.149,,,
2019.45,302.23,,,
2019.45,302.312,,,
2019.31,302.393,,,
2019.4,302.475,,,
2019.36,302.558,,,
2019.11,302.64,,,
2019.18,302.721,,,
2019.41,302.802,,,
2019.41,302.883,,,
2019.34,302.965,,,
2019.42,303.046,,,
2019.34,303.128,,,
2019.5,303.212,,,
2019.66,303.293,,,
2019.66,303.375,,,
2019.33,303.456,,,
2019.69,303.537,,,
2019.5,303.619,,,
2019.4,303.699,,,
2019.63,303.781,,,
2019.6,303.865,,,
2019.6,303.946,,,
2019.43,304.028,,,
2019.52,304.109,,,
2019.55,304.191,,,
2019.44,304.272,,,
2019.33,304.354,,,
2019.33,304.435,,,
2019.47,304.519,,,
2019.63,304.6,,,
2019.58,304.681,,,
2019.37,304.762,,,
2019.7,304.844,,,
2019.7,304.925,,,
2019.54,305.007,,,
2019.52,305.088,,,
2019.53,305.172,,,
2019.56,305.254,,,
2019.51,305.335,,,
2019.51,305.417,,,
2019.51,305.498,,,
2019.65,305.58,,,
2019.49,305.66,,,
2019.55,305.742,,,
2019.46,305.821,,,
2019.54,305.902,,,
2019.54,305.984,,,
2019.65,306.065,,,
2019.37,306.147,,,
2019.58,306.228,,,
2019.56,306.309,,,
2019.6,306.393,,,
2019.6,306.475,,,
2019.56,306.555,,,
2019.42,306.637,,,
2019.44,306.718,,,
2019.55,306.8,,,
2019.38,306.881,,,
2019.38,306.963,,,
2019.38,307.047,,,
2019.55,307.128,,,
2019.52,307.209,,,
2019.56,307.291,,,
2019.69,307.372,,,
2019.6,307.453,,,
2019.6,307.534,,,
2019.58,307.616,,,
2019.76,307.7,,,
2019.65,307.781,,,
2019.59,307.863,,,
2019.51,307.944,,,
2019.51,308.026,,,
2019.65,308.107,,,
2019.59,308.189,,,
2019.64,308.27,,,
2019.53,308.354,,,
2019.53,308.434,,,
2019.95,308.516,,,
2019.89,308.597,,,
2019.51,308.679,,,
2019.64,308.76,,,
2019.34,308.842,,,
2019.55,308.923,,,
2019.38,309.007,,,
2019.38,309.089,,,
2019.31,309.17,,,
2019.61,309.252,,,
2019.66,309.332,,,
2019.52,309.413,,,
2019.57,309.495,,,
2019.57,309.576,,,
2019.24,309.66,,,
2019.34,309.742,,,
2019.56,309.823,,,
2019.24,309.905,,,
2019.29,309.986,,,
2019.15,310.068,,,
2019.15,310.149,,,
2019.31,310.231,,,
2019.45,310.315,,,
2019.33,310.395,,,
2019.61,310.477,,,
2019.54,310.558,,,
2019.54,310.639,,,
2019.28,310.721,,,
2019.19,310.802,,,
2019.54,310.884,,,
2019.29,310.968,,,
2019.36,311.049,,,
2019.36,311.131,,,
2019.56,311.212,,,
2019.41,311.293,,,
2019.38,311.374,,,
2019.47,311.456,,,
2019.14,311.54,,,
2019.42,311.621,,,
2019.42,311.703,,,
2019.24,311.784,,,
2019.51,311.866,,,
2019.37,311.947,,,
2019.56,312.028,,,
2019.23,312.11,,,
2019.23,312.194,,,
2019.19,312.274,,,
2019.25,312.356,,,
2019.28,312.437,,,
2019.24,312.519,,,
2019.37,312.6,,,
2019.37,312.682,,,
2019.35,312.763,,,
2019.33,312.847,,,
2019.32,312.929,,,
2019.27,313.01,,,
2019.44,313.092,,,
2019.5,313.172,,,
2019.5,313.253,,,
2019.32,313.335,,,
2019.49,313.416,,,
2019.55,313.5,,,
2019.41,313.582,,,
2019.35,313.663,,,
2019.35,313.745,,,
2019.44,313.826,,,
2019.32,313.908,,,
2019.19,313.989,,,
2019.62,314.07,,,
2019.56,314.162,,,
2019.5,314.244,,,
2019.5,314.324,,,
2019.39,314.406,,,
2019.83,314.487,,,
2019.59,314.569,,,
2019.67,314.65,,,
2019.62,314.732,,,
2019.64,314.816,,,
2019.64,314.897,,,
2019.71,314.979,,,
